comment_id,score,content,time,city,gender,sentiment,province,gender_mapped
1211663338,4.5,推荐，适合一家人一起看,2025/4/21 10:44,清远,0,0.9971,广东省,0
1211618654,1.5,剧情逻辑、人物塑造不能细想,2025/4/21 10:44,北京,1,0.0027,北京市,1
1211648438,5.0,好看，完美的一部影片,2025/4/21 10:43,包头,1,0.8238,内蒙古自治区,1
1211651462,5.0,陪孩子去看的，挺好看,2025/4/21 10:40,西安,0,0.9902,陕西省,0
1211666391,5.0,好看，不错的产品,2025/4/21 10:38,赣州,0,0.9665,江西省,0
1211649441,5.0,很好，很不错,2025/4/21 10:36,天台,0,0.96,未知省份,0
1211639506,5.0,非常好看的一部电影，,2025/4/21 10:34,铜梁,1,0.9481,未知省份,1
1211658471,5.0,完美，没有什么槽点。,2025/4/21 10:30,北京,1,0.995,北京市,1
1211639503,4.5,好看，很感人，值得一看,2025/4/21 10:26,任丘,0,0.3469,河北省,0
1211628626,5.0,很好看超级棒,2025/4/21 10:24,鞍山,0,0.7317,辽宁省,0
1211625511,5.0,剧情很好，棒极了！是个值得推荐的国产动漫电影！,2025/4/21 10:23,高平,2,0.9982,山西省,2
1211648430,5.0,"挺好看的.
",2025/4/21 10:20,楚雄,0,0.5756,云南省,0
1211615671,5.0,很震撼啊继续加油,2025/4/21 10:15,湾沚区,1,0.8985,未知省份,1
1211649433,5.0,非常不错，国产动画片做的太好了！,2025/4/21 10:13,乌海,1,0.7014,内蒙古自治区,1
1211630655,5.0,国漫天花板，从剧情到特效，果然是又升高了一个层次，饺子导演厉害了！,2025/4/21 10:12,兴城,2,0.9689,辽宁省,2
1211633618,5.0,好看，二刷了,2025/4/21 10:12,武汉,0,0.9888,湖北省,0
1211653513,5.0,剧情简直太棒了，画面也很好。视觉效果不错。这次看电影物超所值??????,2025/4/21 10:11,淄博,0,0.9746,山东省,0
1211658462,5.0,可以挺好看的,2025/4/21 10:10,原阳,0,0.7638,未知省份,0
1211659468,4.0,非常棒的一部剧,2025/4/21 10:09,沈阳,0,0.9909,辽宁省,0
1211662409,4.0,剧情90分 画面90分 演技87分,2025/4/21 10:07,无锡,0,0.9158,江苏省,0
1211660466,4.5,很好的电影，期待票房大卖,2025/4/21 10:03,青岛,0,0.9975,山东省,0
1211628619,5.0,好看，期待下一部,2025/4/21 10:03,石家庄,0,0.9924,河北省,0
1211636557,5.0,好看推荐嘻嘻,2025/4/21 9:57,聊城,2,0.8654,山东省,2
1211616678,5.0,特别好看，不敢想象,2025/4/21 9:54,抚州,0,0.8064,江西省,0
1211613702,4.0,国产高光时刻必须的,2025/4/21 9:52,大连,1,0.9903,辽宁省,1
1211614724,5.0,那真的是很棒咯 二刷,2025/4/21 9:44,西安,0,0.7312,陕西省,0
1211632536,5.0,让人感动，画面超好,2025/4/21 9:36,清远,0,0.9982,广东省,0
1211633612,5.0,好二刷了很好,2025/4/21 9:35,西安,2,0.9873,陕西省,2
1211620689,5.0,很好吃，很满意，,2025/4/21 9:34,张掖,0,0.9885,甘肃省,0
1211653605,4.0,好??很不错,2025/4/21 15:15,揭阳,1,0.8965,广东省,1
1211626670,5.0,好看，真的好看,2025/4/21 15:11,武汉,1,0.8167,湖北省,1
1211643600,5.0,非常好，很喜欢,2025/4/21 15:11,莱芜,0,0.9896,山东省,0
1211661452,5.0,剧情棒极了  值得推荐  国产电影蒸蒸日上  期待下一集赶紧上映,2025/4/21 15:09,乌鲁木齐,0,0.9996,新疆维吾尔自治区,0
1211652589,5.0,太棒了值得全家去看,2025/4/21 15:07,西安,0,0.8015,陕西省,0
1211645611,5.0,国产动画起飞之作,2025/4/21 15:05,昆明,1,0.9657,云南省,1
1211655551,5.0,还不错，已经是第二次观看了，带小朋友来,2025/4/21 14:58,中山,0,0.9955,广东省,0
1211628710,5.0,很好看啊，非常期待第三部,2025/4/21 14:57,淄博,0,0.9915,山东省,0
1211634649,2.5,电影不错，就是座位以前价钱都一样，现在后面的座都得加钱,2025/4/21 14:57,徐州,2,0.9953,江苏省,2
1211663426,5.0,助力百亿项目??,2025/4/21 14:57,梅州,0,0.9652,广东省,0
1211661443,5.0,国产动漫的希望,2025/4/21 14:44,呼和浩特,0,0.9628,内蒙古自治区,0
1211622671,5.0,好非常好！！？,2025/4/21 14:43,北京,2,0.9836,北京市,2
1211626663,4.5,国漫崛起很好,2025/4/21 14:43,秦皇岛,1,0.8912,河北省,1
1211660542,4.5,非常棒！非常值得一看！,2025/4/21 14:38,乌鲁木齐,0,0.6237,新疆维吾尔自治区,0
1211634645,5.0,棒极了，极力推荐,2025/4/21 14:35,长春,0,0.977,吉林省,0
1211647585,5.0,很好，可以二刷,2025/4/21 14:22,鄂尔多斯,2,0.9734,内蒙古自治区,2
1211663421,5.0,很好。 不错,2025/4/21 14:22,贵阳,0,0.9195,贵州省,0
1211643583,5.0,很好看，大家都值得入手,2025/4/21 14:21,南昌,0,0.8328,江西省,0
1211617841,0.5,1分给特效。,2025/4/21 14:18,济源,0,0.0211,河南省,0
1211614806,5.0,世界第一等啊,2025/4/21 14:16,天津,1,0.987,天津市,1
1211639574,5.0,好看的，看了两遍,2025/4/21 14:13,常州,0,0.9718,江苏省,0
1211649505,5.0,电影太棒了，国产电影崛起了,2025/4/21 14:11,宝鸡,0,0.7924,陕西省,0
1211627686,5.0,好看，非常好看,2025/4/21 14:11,德州,0,0.9272,山东省,0
1211638590,5.0,推荐，画面好，剧情优秀,2025/4/21 14:10,西安,0,0.9911,陕西省,0
1211648506,4.5,好看，画面特效不错,2025/4/21 14:07,仁寿,0,0.9869,未知省份,0
1211660537,4.5,朋友们，放心冲！性价比真的很高，而且交通非常方便，大家可以来体验体验！,2025/4/21 14:02,德州,0,0.9968,山东省,0
1211644572,3.5,环境一般，电影不错,2025/4/21 14:01,武汉,0,0.9828,湖北省,0
1211614800,5.0,好看，孩子很开心。,2025/4/21 13:58,铜仁,0,0.9791,贵州省,0
1211663413,5.0,超爽的一部，带着孩子合家欢不错，推荐,2025/4/21 13:55,北京,1,0.9996,北京市,1
1211625555,5.0,这种现象级电影，就不多说了，确实挺好看的……这家影院第一次去，荧幕右边下侧有好几个暗斑，影响观影体验,2025/4/21 13:55,苏州,0,0.9634,江苏省,0
1211656598,5.0,视觉享受非常棒，特效做的逼真，故事情节动人，会一直支持哪吒系列，支持国产动画！,2025/4/21 18:05,温州,0,0.9739,浙江省,0
1211658606,5.0,阔以不错 ，国产动画优秀。,2025/4/21 18:01,东莞,2,0.9939,广东省,2
1211657567,5.0,剧情感人，画面清晰,2025/4/21 18:00,松原,0,0.997,吉林省,0
1211659623,5.0,非常好的一部电影,2025/4/21 18:00,秦皇岛,2,0.9873,河北省,2
1211612953,5.0,挺好的，很满意！,2025/4/21 17:56,泰安,0,0.8625,山东省,0
1211661511,5.0,1.这是中国值得骄傲的影片。,2025/4/21 17:55,固安县,0,0.8548,河北省,0
1211658602,4.5,电影细节很细很有深度，显示了现实中国的发展和对西方的不满，有古建筑的中国文化！很好看很值得看多几遍！,2025/4/21 17:54,广州,0,0.9906,广东省,0
1211632671,5.0,太好看了，棒棒哒,2025/4/21 17:51,大同,0,0.3469,山西省,0
1211644648,4.5,好看，老少皆宜,2025/4/21 17:51,怀化,0,0.1228,湖南省,0
1211614862,5.0,看着挺好的。,2025/4/21 17:49,沧州,0,0.8223,河北省,0
1211621794,5.0,带着大宝看了第二遍，还是一如既往的喜欢和支持，虽然在情节逻辑和动画质量上还有提高的空间，但是必须给中国动画电影点赞,2025/4/21 17:46,郑州,1,0.9985,河南省,1
1207686036,5.0,超级好看的，全程无尿点！而且也具有很深的教育意义“人心中的成见是一座大山”这句话也感染了我们，就像陈塘关被毁掉一样，因为对申公豹的偏见，很多人都以为是他毁了陈塘关，然而他却看到弟弟受伤的那一刻还能冷静分析出真正的真凶，这点也告诉了我们见到的不一定就是事实，不管怎么样，冷静的面对才能真正看到真相！给饺子导演一个大大的????！希望哪吒一路长虹，也希望饺子导演给我们带来更好的作品！！！,2025/4/21 17:46,深圳,0,0.9929,广东省,0
1211642716,5.0,好看，支持。,2025/4/21 17:46,呼伦贝尔,1,0.9559,内蒙古自治区,1
1211646539,4.5,震撼，给力！,2025/4/21 17:37,阜阳,0,0.8861,安徽省,0
1211661498,5.0,画面太美了，可以吗,2025/4/21 17:33,河源,0,0.042,广东省,0
1211647635,5.0,想当好，非常值得看,2025/4/21 17:32,银川,1,0.8479,宁夏回族自治区,1
1211612941,5.0,好是好看 打斗戏太多了 看得我眼花缭乱,2025/4/21 17:31,重庆,1,0.8185,重庆市,1
1211652631,5.0,不限时这一点真的爱了，可以慢慢悠悠的享受整个过程，被治愈了,2025/4/21 17:29,重庆,0,0.9993,重庆市,0
1211649546,5.0,很好看！艺术成分很大,2025/4/21 17:24,南京,2,0.0602,江苏省,2
1211642701,5.0,可以很好看值得推荐,2025/4/21 17:23,成都,0,0.9431,四川省,0
1211633728,5.0,比较不错看得我眼泪哗啦啦,2025/4/21 17:21,潍坊,0,0.9553,山东省,0
1211624716,0.5,看不太懂，感觉剧情有点乱,2025/4/21 17:13,盘锦,0,0.0027,辽宁省,0
1211652622,3.0,剧情为热血让步了,2025/4/21 17:10,杭州,0,0.1464,浙江省,0
1211617882,5.0,哪吒2神作不解释,2025/4/21 17:09,厦门,0,0.0649,福建省,0
1211661485,5.0,科技六路橡树街区,2025/4/21 17:02,西安,1,0.8542,陕西省,1
1211639625,5.0,好看，不错，看了几次,2025/4/21 17:00,广州,0,0.8656,广东省,0
1211654648,5.0,画质可以，孩子喜欢,2025/4/21 16:53,大理,0,0.9991,云南省,0
1211615785,5.0,可以，不错，,2025/4/21 16:52,湘潭,0,0.9759,湖南省,0
1211626692,5.0,超好看！！！,2025/4/21 16:44,淮北,0,0.6241,安徽省,0
1211668473,5.0,值得一看，真棒??,2025/4/21 16:42,诸暨,0,0.7275,浙江省,0
1211666497,5.0,第二次看，感觉更好看。很不错，值得一看。,2025/4/21 16:42,上海,2,0.9364,上海市,2
1211665482,4.5,挺好看的  带小孩去看的  非常喜欢,2025/4/21 16:35,平湖,0,0.9974,浙江省,0
1211643625,5.0,非常好，吊打国外片,2025/4/21 16:27,重庆,1,0.8907,重庆市,1
1211617864,5.0,挺好看的还是,2025/4/21 16:25,成都,0,0.7649,四川省,0
1211661471,5.0,当时看完很有意思,2025/4/21 16:25,邢台,0,0.8761,河北省,0
1211658578,5.0,还好吧特好看,2025/4/21 16:25,赣州,0,0.5101,江西省,0
1211642680,5.0,非常不错的一部电影,2025/4/21 16:24,奉化,2,0.987,浙江省,2
1211657535,5.0,很好的国产动画电影,2025/4/21 16:22,六安,0,0.9919,安徽省,0
1211641616,5.0,看了2遍，必须支持,2025/4/21 16:22,天津,0,0.9972,天津市,0
1211619679,5.0,剧情非常nice，好喜欢熬闰还有灵珠合体，敖丙丙好可爱。,2025/4/21 16:19,益阳,0,0.9993,湖南省,0
1211627712,5.0,很好看，值得推荐,2025/4/21 16:17,贵阳,0,0.5928,贵州省,0
1211659579,5.0,好看，剧情值得观看,2025/4/21 16:14,武汉,0,0.9978,湖北省,0
1211643619,5.0,国产动画的标杆,2025/4/21 16:11,重庆,0,0.9354,重庆市,0
1211650624,5.0,非常不错 太棒了,2025/4/21 16:08,太原,0,0.9034,山西省,0
1211668466,5.0,好看，二刷还是好看,2025/4/21 16:03,北京,0,0.9287,北京市,0
1211654635,5.0, 嗨翻天的动画电影——#哪吒闹海#刷爆了三次，小伙伴们都快来点赞吧！??????,2025/4/21 15:58,新乡,2,0.7795,河南省,2
1211616781,5.0,非常好看，大人小孩都喜欢。,2025/4/21 15:50,荣昌区,0,0.9801,重庆市,0
1211626681,5.0,好看，值得。,2025/4/21 15:49,新密,0,0.8091,河南省,0
1211615761,5.0,很好，非常好看,2025/4/21 15:48,黄石,1,0.5899,湖北省,1
1211650615,1.0,？究竟。。。,2025/4/21 15:46,淮南,0,0.0304,安徽省,0
1211633706,4.5,非常好，很喜欢,2025/4/21 15:45,马鞍山,2,0.9896,安徽省,2
1211643608,5.0,非常好看！！,2025/4/21 15:41,新泰,0,0.1802,山东省,0
1211637669,4.5,好看 爱看的,2025/4/21 15:34,漯河,0,0.4675,河南省,0
1211647602,5.0,好看，超赞。,2025/4/21 15:34,南京,0,0.9286,江苏省,0
1211629667,5.0,我愿给到五星??，因为布景非常用心，太太太棒了！,2025/4/21 15:33,哈尔滨,0,0.9715,黑龙江省,0
1211614827,4.5,很不错，值得去看,2025/4/21 15:25,兰州,0,0.8225,甘肃省,0
1211665465,5.0,很好看很震撼,2025/4/21 15:21,金华,0,0.6239,浙江省,0
1211652594,4.5,硬控2个多小时，跟着剧情走，很震撼，孩子也看的很认真，后面问什么她都记得。推荐推荐，大家都去看看。也很有教育意义，也很有反腐意义。值得深思,2025/4/21 15:19,济南,0,0.9645,山东省,0
1211630735,5.0,好看的，剧情感人,2025/4/21 15:16,玉林,0,0.9908,广西壮族自治区,0
1211653701,5.0,很好，值得一看。,2025/4/21 19:38,上海,2,0.923,上海市,2
1211619732,3.5,为了孩子来看的,2025/4/21 19:22,重庆,2,0.999,重庆市,2
1211664527,5.0,太好看了，一个人去看的，下次再带朋友看一次,2025/4/21 19:15,福州,0,0.9915,福建省,0
1211652664,5.0,很好。支持。,2025/4/21 19:11,锡林郭勒,0,0.9739,未知省份,0
1211634736,5.0,棒极了，极力推荐,2025/4/21 19:11,北京,0,0.977,北京市,0
1211647679,5.0,视觉效果一级棒,2025/4/21 19:09,洛阳,0,0.9911,河南省,0
1211637744,5.0,可以！搞笑！新怡！,2025/4/21 19:07,遂宁,0,0.9554,四川省,0
1211618802,4.0,挺好的。。。,2025/4/21 19:04,眉山,2,0.9596,四川省,2
1211643664,5.0,我自己看过两遍，这次是带老人去的，依然很好看,2025/4/21 19:02,南京,0,0.9681,江苏省,0
1211619725,5.0,好！希望国漫越来越好！,2025/4/21 18:57,成都,0,0.8319,四川省,0
1211658626,5.0,棒极了，极力推荐,2025/4/21 18:56,厦门,0,0.977,福建省,0
1211657584,5.0,非常好看！孩子也爱看！,2025/4/21 18:55,天津,2,0.9321,天津市,2
1207236084,5.0,剧情很棒，画面感也非常好，特效更是不得了！,2025/4/21 18:52,西安,2,0.9956,陕西省,2
1211643658,5.0,还可以吧，不,2025/4/21 18:50,景德镇,0,0.0192,江西省,0
1211618798,2.5,3D看着眼晕，还不如看普通的,2025/4/21 18:46,太原,1,0.0009,山西省,1
1211650676,5.0,无须多言好看,2025/4/21 18:45,攀枝花,0,0.9849,四川省,0
1211639664,5.0,哪吒好看！！,2025/4/21 18:40,内江,2,0.0163,四川省,2
1211658620,5.0,公认的好电影，必须贡献票房，国产电影??中特效算是相当顶呱呱的，看过的大家都知道,2025/4/21 18:39,重庆,0,0.9971,重庆市,0
1211633748,5.0,好看，真的非常好看,2025/4/21 18:37,昆明,2,0.8051,云南省,2
1211617904,5.0,被哪吒的回忆感动哭了，他有一对好父母，特别是妈妈??共进退的不一定是爱人，友谊尚可！,2025/4/21 18:37,钦州,0,0.9587,广西壮族自治区,0
1211613881,3.0,还行，我觉得剧情有点差,2025/4/21 18:37,南宁,0,0.3945,广西壮族自治区,0
1211647666,5.0,很好，剧情很现代。,2025/4/21 18:34,洛阳,0,0.9763,河南省,0
1211622744,5.0,孩子很喜欢，家人一起观看,2025/4/21 18:34,宿州,2,0.9936,安徽省,2
1211662577,5.0,可以！！！！,2025/4/21 18:33,海宁,1,0.9118,浙江省,1
1211642731,4.5,喜欢后面的情节，意想不到。,2025/4/21 18:27,贵港,0,0.9996,广西壮族自治区,0
1211649574,4.5,特别好看的电影推荐,2025/4/21 18:25,北京,0,0.9759,北京市,0
1211629716,5.0,超赞??，价格实惠品质还不赖，真是一个宝藏平台,2025/4/21 18:16,枣庄,0,0.9928,山东省,0
1211649561,5.0,推荐 强烈推荐,2025/4/21 18:07,济宁,0,0.9957,山东省,0
1211647652,4.5,还行吧 厅不算大,2025/4/21 18:06,义乌,0,0.9294,浙江省,0
1211660534,5.0,都很好我喜欢,2025/4/21 13:49,黄石,0,0.9673,湖北省,0
1211644566,4.5,剧情挺好呀n,2025/4/21 13:48,济宁,0,0.9974,山东省,0
1211620758,5.0,好看，非常不错,2025/4/21 13:47,佛山,0,0.7724,广东省,0
1211621714,5.0,中国动画牛哇牛哇,2025/4/21 13:43,运城,0,0.9711,山西省,0
1211661427,5.0,挺好看，很震撼,2025/4/21 13:41,仙桃,0,0.9406,湖北省,0
1211639565,5.0,神，无敌的电影。,2025/4/21 13:38,北京,0,0.977,北京市,0
1211649493,5.0,太好看了我还想二刷,2025/4/21 13:35,广州,0,0.4325,广东省,0
1211635591,5.0,非常好看，值得推荐,2025/4/21 13:28,中山,0,0.6406,广东省,0
1211635589,5.0,大人孩子都特别喜欢，强烈推荐,2025/4/21 13:27,郑州,0,0.9987,河南省,0
1211638574,5.0,非常的好看哦,2025/4/21 13:26,汕头,0,0.6646,广东省,0
1211627676,4.5,挺好看的！继续努力,2025/4/21 13:24,昆明,2,0.7692,云南省,2
1211659536,5.0,好看的也多的很多,2025/4/21 13:19,安康,0,0.0592,陕西省,0
1211651532,5.0,好看，，，，,2025/4/21 13:16,天津,0,0.9876,天津市,0
1211651530,5.0,剧情画面各方面都不错,2025/4/21 13:13,广州,2,0.9966,广东省,2
1211646478,5.0,不错，国产动画片完胜美日,2025/4/21 13:13,深圳,0,0.9488,广东省,0
1211661410,5.0,非常好看，非常赞,2025/4/21 13:00,广州,1,0.7393,广东省,1
1211651522,5.0,非常推荐 特别是屠村那段 真的让人误会 还是推荐自己看吧！,2025/4/21 12:57,贵阳,0,0.8063,贵州省,0
1211663382,5.0,"真不错
好耶",2025/4/21 12:50,枣庄,0,0.8996,山东省,0
1211654593,0.5,很好看，好看的想贷款200w去看,2025/4/21 12:49,诸暨,0,0.9735,浙江省,0
1211616738,5.0,不错，再看！,2025/4/21 12:47,贵阳,1,0.9311,贵州省,1
1211621694,4.5,我愿给到五星??，太太太棒了！很好看，孩子们都很喜欢看，很震撼,2025/4/21 12:45,信阳,0,0.0066,河南省,0
1211641553,5.0,完美，非常好看，效果杠杠的,2025/4/21 12:43,西安,0,0.8975,陕西省,0
1211660514,5.0,很经典，怪不得能创造票房奇迹,2025/4/21 12:42,惠州,1,0.92,广东省,1
1211666429,5.0,颠覆我对国漫的认知  真的很好看  天花板啦,2025/4/21 12:41,成都,0,0.9706,四川省,0
1211641550,5.0,"好看好看，看了第一部回去就重刷第一部了
??",2025/4/21 12:37,河源,0,0.9993,广东省,0
1211631593,5.0,小孩子喜欢??,2025/4/21 12:37,上海,0,0.9526,上海市,0
